source,year,month,main_item,item,amount_thousand_try
balance,2020,5,Harcamalar,Sermaye Giderleri,5090495.0
balance,2020,6,Harcamalar,Sermaye Giderleri,7777667.0
balance,2020,7,Harcamalar,Sermaye Giderleri,7816591.0
balance,2020,8,Harcamalar,Sermaye Giderleri,4053621.0
balance,2020,9,Harcamalar,Sermaye Giderleri,6874777.0
balance,2020,10,Harcamalar,Sermaye Giderleri,7528540.0
balance,2020,11,Harcamalar,Sermaye Giderleri,8088849.0
balance,2020,12,Harcamalar,Sermaye Giderleri,26737611.0
balance,2020,1,Harcamalar,Sermaye Transferleri,20041.0
balance,2020,2,Harcamalar,Sermaye Transferleri,336040.0
balance,2020,3,Harcamalar,Sermaye Transferleri,438188.0
balance,2020,4,Harcamalar,Sermaye Transferleri,523081.0
balance,2020,5,Harcamalar,Sermaye Transferleri,561675.0
balance,2020,6,Harcamalar,Sermaye Transferleri,407416.0
balance,2020,7,Harcamalar,Sermaye Transferleri,2248004.0
balance,2020,8,Harcamalar,Sermaye Transferleri,317496.0
balance,2020,9,Harcamalar,Sermaye Transferleri,653928.0
balance,2020,10,Harcamalar,Sermaye Transferleri,1269325.0
balance,2020,11,Harcamalar,Sermaye Transferleri,2447968.0
balance,2020,12,Harcamalar,Sermaye Transferleri,5947429.0
balance,2020,1,Harcamalar,Borç Verme,3424394.0
balance,2020,2,Harcamalar,Borç Verme,4370330.0
balance,2020,3,Harcamalar,Borç Verme,1714846.0
balance,2020,4,Harcamalar,Borç Verme,1332679.0
balance,2020,5,Harcamalar,Borç Verme,2303599.0
balance,2020,6,Harcamalar,Borç Verme,607878.0
balance,2020,7,Harcamalar,Borç Verme,2710381.0
balance,2020,8,Harcamalar,Borç Verme,938894.0
balance,2020,9,Harcamalar,Borç Verme,2861551.0
balance,2020,10,Harcamalar,Borç Verme,2132094.0
balance,2020,11,Harcamalar,Borç Verme,2060068.0
balance,2020,12,Harcamalar,Borç Verme,5293074.0
balance,2020,1,Harcamalar,Yedek Ödenekler,0.0
balance,2020,2,Harcamalar,Yedek Ödenekler,0.0
balance,2020,3,Harcamalar,Yedek Ödenekler,0.0
balance,2020,4,Harcamalar,Yedek Ödenekler,0.0
balance,2020,5,Harcamalar,Yedek Ödenekler,0.0
balance,2020,6,Harcamalar,Yedek Ödenekler,0.0
balance,2020,7,Harcamalar,Yedek Ödenekler,0.0
balance,2020,8,Harcamalar,Yedek Ödenekler,0.0
balance,2020,9,Harcamalar,Yedek Ödenekler,0.0
balance,2020,10,Harcamalar,Yedek Ödenekler,0.0
balance,2020,11,Harcamalar,Yedek Ödenekler,0.0
balance,2020,12,Harcamalar,Yedek Ödenekler,0.0
balance,2020,1,Harcamalar,2-Faiz Harcamaları,12745274.0
balance,2020,2,Harcamalar,2-Faiz Harcamaları,14162445.0
balance,2020,3,Harcamalar,2-Faiz Harcamaları,11340326.0
balance,2020,4,Harcamalar,2-Faiz Harcamaları,17047716.0
balance,2020,5,Harcamalar,2-Faiz Harcamaları,9663938.0
balance,2020,6,Harcamalar,2-Faiz Harcamaları,6297312.0
balance,2020,7,Harcamalar,2-Faiz Harcamaları,8456183.0
balance,2020,8,Harcamalar,2-Faiz Harcamaları,11901204.0
balance,2020,9,Harcamalar,2-Faiz Harcamaları,16209456.0
balance,2020,10,Harcamalar,2-Faiz Harcamaları,11757541.0
balance,2020,11,Harcamalar,2-Faiz Harcamaları,9491555.0
balance,2020,12,Harcamalar,2-Faiz Harcamaları,4889359.0
balance,2020,1,Gelirler,Gelirler,122170196.0
balance,2020,2,Gelirler,Gelirler,86136035.0
balance,2020,3,Gelirler,Gelirler,47442713.0
balance,2020,4,Gelirler,Gelirler,65244736.0
balance,2020,5,Gelirler,Gelirler,68145198.0
balance,2020,6,Gelirler,Gelirler,66272387.0
balance,2020,7,Gelirler,Gelirler,86529134.0
balance,2020,8,Gelirler,Gelirler,108565652.0
balance,2020,9,Gelirler,Gelirler,78915710.0
balance,2020,10,Gelirler,Gelirler,92766485.0
balance,2020,11,Gelirler,Gelirler,109746024.0
balance,2020,12,Gelirler,Gelirler,96511257.0
balance,2020,1,Gelirler,1-Genel Bütçe Gelirleri,120791916.0
balance,2020,2,Gelirler,1-Genel Bütçe Gelirleri,81113885.0
balance,2020,3,Gelirler,1-Genel Bütçe Gelirleri,44604362.0
balance,2020,4,Gelirler,1-Genel Bütçe Gelirleri,63409911.0
balance,2020,5,Gelirler,1-Genel Bütçe Gelirleri,66690834.0
balance,2020,6,Gelirler,1-Genel Bütçe Gelirleri,64430447.0
balance,2020,7,Gelirler,1-Genel Bütçe Gelirleri,84605790.0
balance,2020,8,Gelirler,1-Genel Bütçe Gelirleri,106671455.0
balance,2020,9,Gelirler,1-Genel Bütçe Gelirleri,76876384.0
balance,2020,10,Gelirler,1-Genel Bütçe Gelirleri,90448620.0
balance,2020,11,Gelirler,1-Genel Bütçe Gelirleri,106975805.0
balance,2020,12,Gelirler,1-Genel Bütçe Gelirleri,92527347.0
balance,2020,1,Gelirler,Vergi Gelirleri,67416464.0
balance,2020,2,Gelirler,Vergi Gelirleri,71728728.0
balance,2020,3,Gelirler,Vergi Gelirleri,36954498.0
balance,2020,4,Gelirler,Vergi Gelirleri,49124611.0
balance,2020,5,Gelirler,Vergi Gelirleri,55281223.0
balance,2020,6,Gelirler,Vergi Gelirleri,55442616.0
balance,2020,7,Gelirler,Vergi Gelirleri,76013824.0
balance,2020,8,Gelirler,Vergi Gelirleri,98456206.0
balance,2020,9,Gelirler,Vergi Gelirleri,68311271.0
balance,2020,10,Gelirler,Vergi Gelirleri,76615274.0
balance,2020,11,Gelirler,Vergi Gelirleri,99248174.0
balance,2020,12,Gelirler,Vergi Gelirleri,78657613.0
balance,2020,1,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,42498014.0
balance,2020,2,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1147193.0
balance,2020,3,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,971342.0
balance,2020,4,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1233322.0
balance,2020,5,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,5469705.0
balance,2020,6,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1005261.0
balance,2020,7,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1215003.0
balance,2020,8,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1173110.0
balance,2020,9,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1082360.0
balance,2020,10,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1206518.0
balance,2020,11,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,1011502.0
balance,2020,12,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,2202917.0
balance,2020,1,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,2262520.0
balance,2020,2,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,735485.0
balance,2020,3,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,996509.0
balance,2020,4,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,227010.0
balance,2020,5,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,651489.0
balance,2020,6,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,1444197.0
balance,2020,7,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,1214712.0
balance,2020,8,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,455715.0
balance,2020,9,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,591956.0
balance,2020,10,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,790463.0
balance,2020,11,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,715350.0
balance,2020,12,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,-1739252.0
balance,2020,1,Gelirler,"Faizler, Paylar ve Cezalar",8344229.0
balance,2020,2,Gelirler,"Faizler, Paylar ve Cezalar",7230591.0
balance,2020,3,Gelirler,"Faizler, Paylar ve Cezalar",5266265.0
balance,2020,4,Gelirler,"Faizler, Paylar ve Cezalar",11893925.0
balance,2020,5,Gelirler,"Faizler, Paylar ve Cezalar",4811170.0
balance,2020,6,Gelirler,"Faizler, Paylar ve Cezalar",4989491.0
balance,2020,7,Gelirler,"Faizler, Paylar ve Cezalar",5127584.0
balance,2020,8,Gelirler,"Faizler, Paylar ve Cezalar",6015719.0
balance,2020,9,Gelirler,"Faizler, Paylar ve Cezalar",6030852.0
balance,2020,10,Gelirler,"Faizler, Paylar ve Cezalar",11430070.0
balance,2020,11,Gelirler,"Faizler, Paylar ve Cezalar",5707980.0
balance,2020,12,Gelirler,"Faizler, Paylar ve Cezalar",11781857.0
balance,2020,1,Gelirler,Sermaye Gelirleri,235026.0
balance,2020,2,Gelirler,Sermaye Gelirleri,215064.0
balance,2020,3,Gelirler,Sermaye Gelirleri,222265.0
balance,2020,4,Gelirler,Sermaye Gelirleri,848847.0
balance,2020,5,Gelirler,Sermaye Gelirleri,351166.0
balance,2020,6,Gelirler,Sermaye Gelirleri,1452003.0
balance,2020,7,Gelirler,Sermaye Gelirleri,931279.0
balance,2020,8,Gelirler,Sermaye Gelirleri,505639.0
balance,2020,9,Gelirler,Sermaye Gelirleri,731597.0
balance,2020,10,Gelirler,Sermaye Gelirleri,313514.0
balance,2020,11,Gelirler,Sermaye Gelirleri,204646.0
balance,2020,12,Gelirler,Sermaye Gelirleri,1524048.0
balance,2020,1,Gelirler,Alacaklardan Tahsilat,35663.0
balance,2020,2,Gelirler,Alacaklardan Tahsilat,56824.0
balance,2020,3,Gelirler,Alacaklardan Tahsilat,193483.0
balance,2020,4,Gelirler,Alacaklardan Tahsilat,82196.0
balance,2020,5,Gelirler,Alacaklardan Tahsilat,126081.0
balance,2020,6,Gelirler,Alacaklardan Tahsilat,96879.0
balance,2020,7,Gelirler,Alacaklardan Tahsilat,103388.0
balance,2020,8,Gelirler,Alacaklardan Tahsilat,65066.0
balance,2020,9,Gelirler,Alacaklardan Tahsilat,128348.0
balance,2020,10,Gelirler,Alacaklardan Tahsilat,92781.0
balance,2020,11,Gelirler,Alacaklardan Tahsilat,88153.0
balance,2020,12,Gelirler,Alacaklardan Tahsilat,100164.0
balance,2020,1,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1005990.0
balance,2020,2,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,2663646.0
balance,2020,3,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,2326507.0
balance,2020,4,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1329136.0
balance,2020,5,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1020096.0
balance,2020,6,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1201581.0
balance,2020,7,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1483942.0
balance,2020,8,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1361543.0
balance,2020,9,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1577487.0
balance,2020,10,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,1875717.0
balance,2020,11,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,2206378.0
balance,2020,12,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,3484346.0
balance,2020,1,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,372290.0
balance,2020,2,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,2358504.0
balance,2020,3,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,511844.0
balance,2020,4,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,505689.0
balance,2020,5,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,434268.0
balance,2020,6,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,640359.0
balance,2020,7,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,439402.0
balance,2020,8,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,532654.0
balance,2020,9,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,461839.0
balance,2020,10,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,442148.0
balance,2020,11,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,563841.0
balance,2020,12,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,499564.0
balance,2020,1,Denge,Bütçe Dengesi,21501292.0
balance,2020,2,Denge,Bütçe Dengesi,-7362731.0
balance,2020,3,Denge,Bütçe Dengesi,-43719164.0
balance,2020,4,Denge,Bütçe Dengesi,-43198491.0
balance,2020,5,Denge,Bütçe Dengesi,-17301005.0
balance,2020,6,Denge,Bütçe Dengesi,-19370283.0
balance,2020,7,Denge,Bütçe Dengesi,-29696232.0
balance,2020,8,Denge,Bütçe Dengesi,28220389.0
balance,2020,9,Denge,Bütçe Dengesi,-29664777.0
balance,2020,10,Denge,Bütçe Dengesi,-4891709.0
balance,2020,11,Denge,Bütçe Dengesi,13430076.0
balance,2020,12,Denge,Bütçe Dengesi,-43238973.0
balance,2020,1,Denge,Faiz Dışı Denge,34246566.0
balance,2020,2,Denge,Faiz Dışı Denge,6799714.0
balance,2020,3,Denge,Faiz Dışı Denge,-32378838.0
balance,2020,4,Denge,Faiz Dışı Denge,-26150775.0
balance,2020,5,Denge,Faiz Dışı Denge,-7637067.0
balance,2020,6,Denge,Faiz Dışı Denge,-13072971.0
balance,2020,7,Denge,Faiz Dışı Denge,-21240049.0
balance,2020,8,Denge,Faiz Dışı Denge,40121593.0
balance,2020,9,Denge,Faiz Dışı Denge,-13455321.0
balance,2020,10,Denge,Faiz Dışı Denge,6865832.0
balance,2020,11,Denge,Faiz Dışı Denge,22921631.0
balance,2020,12,Denge,Faiz Dışı Denge,-38349614.0
expense_detail,2020,1,1. Personel Giderleri,1. Personel Giderleri,29222300.0
expense_detail,2020,2,1. Personel Giderleri,1. Personel Giderleri,22920361.0
expense_detail,2020,3,1. Personel Giderleri,1. Personel Giderleri,23671043.0
expense_detail,2020,4,1. Personel Giderleri,1. Personel Giderleri,23915439.0
expense_detail,2020,5,1. Personel Giderleri,1. Personel Giderleri,23302542.0
expense_detail,2020,6,1. Personel Giderleri,1. Personel Giderleri,22912907.0
expense_detail,2020,7,1. Personel Giderleri,1. Personel Giderleri,25771294.0
expense_detail,2020,8,1. Personel Giderleri,1. Personel Giderleri,23034931.0
expense_detail,2020,9,1. Personel Giderleri,1. Personel Giderleri,25696911.0
expense_detail,2020,10,1. Personel Giderleri,1. Personel Giderleri,24344970.0
expense_detail,2020,11,1. Personel Giderleri,1. Personel Giderleri,24902500.0
expense_detail,2020,12,1. Personel Giderleri,1. Personel Giderleri,18089517.0
expense_detail,2020,1,1. Personel Giderleri,Memurlar,24773614.0
expense_detail,2020,2,1. Personel Giderleri,Memurlar,18753342.0
expense_detail,2020,3,1. Personel Giderleri,Memurlar,19306236.0
expense_detail,2020,4,1. Personel Giderleri,Memurlar,19426535.0
expense_detail,2020,5,1. Personel Giderleri,Memurlar,18369811.0
expense_detail,2020,6,1. Personel Giderleri,Memurlar,18494996.0
expense_detail,2020,7,1. Personel Giderleri,Memurlar,20343720.0
expense_detail,2020,8,1. Personel Giderleri,Memurlar,18771845.0
expense_detail,2020,9,1. Personel Giderleri,Memurlar,20328191.0
expense_detail,2020,10,1. Personel Giderleri,Memurlar,19600316.0
expense_detail,2020,11,1. Personel Giderleri,Memurlar,20093711.0
expense_detail,2020,12,1. Personel Giderleri,Memurlar,12681703.0
expense_detail,2020,1,1. Personel Giderleri,İşçiler,1286538.0
expense_detail,2020,2,1. Personel Giderleri,İşçiler,1405697.0
expense_detail,2020,3,1. Personel Giderleri,İşçiler,1388067.0
expense_detail,2020,4,1. Personel Giderleri,İşçiler,1399621.0
expense_detail,2020,5,1. Personel Giderleri,İşçiler,2021024.0
expense_detail,2020,6,1. Personel Giderleri,İşçiler,1450316.0
expense_detail,2020,7,1. Personel Giderleri,İşçiler,2003512.0
expense_detail,2020,8,1. Personel Giderleri,İşçiler,1393646.0
expense_detail,2020,9,1. Personel Giderleri,İşçiler,2287687.0
expense_detail,2020,10,1. Personel Giderleri,İşçiler,1550181.0
expense_detail,2020,11,1. Personel Giderleri,İşçiler,1514365.0
expense_detail,2020,12,1. Personel Giderleri,İşçiler,2783822.0
expense_detail,2020,1,1. Personel Giderleri,Sözleşmeli Personel,2411622.0
expense_detail,2020,2,1. Personel Giderleri,Sözleşmeli Personel,2052381.0
expense_detail,2020,3,1. Personel Giderleri,Sözleşmeli Personel,2066158.0
expense_detail,2020,4,1. Personel Giderleri,Sözleşmeli Personel,2235483.0
expense_detail,2020,5,1. Personel Giderleri,Sözleşmeli Personel,2120000.0
expense_detail,2020,6,1. Personel Giderleri,Sözleşmeli Personel,2166333.0
expense_detail,2020,7,1. Personel Giderleri,Sözleşmeli Personel,2618803.0
expense_detail,2020,8,1. Personel Giderleri,Sözleşmeli Personel,2348998.0
expense_detail,2020,9,1. Personel Giderleri,Sözleşmeli Personel,2424600.0
expense_detail,2020,10,1. Personel Giderleri,Sözleşmeli Personel,2556792.0
expense_detail,2020,11,1. Personel Giderleri,Sözleşmeli Personel,2491490.0
expense_detail,2020,12,1. Personel Giderleri,Sözleşmeli Personel,1746088.0
expense_detail,2020,1,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,4918223.0
expense_detail,2020,2,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3890770.0
expense_detail,2020,3,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3961612.0
expense_detail,2020,4,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3829329.0
expense_detail,2020,5,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3875021.0
expense_detail,2020,6,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3786282.0
expense_detail,2020,7,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,4065083.0
expense_detail,2020,8,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3879203.0
expense_detail,2020,9,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,4104261.0
expense_detail,2020,10,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3982193.0
expense_detail,2020,11,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,4106876.0
expense_detail,2020,12,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,3894950.0
expense_detail,2020,1,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,4077971.0
expense_detail,2020,2,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,7531754.0
expense_detail,2020,3,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,6732740.0
expense_detail,2020,4,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,6650156.0
expense_detail,2020,5,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,5226714.0
expense_detail,2020,6,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,5368278.0
expense_detail,2020,7,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,6292723.0
expense_detail,2020,8,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,5560980.0
expense_detail,2020,9,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,7574581.0
expense_detail,2020,10,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,8555017.0
expense_detail,2020,11,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,11108280.0
expense_detail,2020,12,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,22292105.0
expense_detail,2020,1,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1215258.0
expense_detail,2020,2,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1283323.0
expense_detail,2020,3,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1921579.0
expense_detail,2020,4,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1652707.0
expense_detail,2020,5,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1779585.0
expense_detail,2020,6,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1913466.0
expense_detail,2020,7,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,2033669.0
expense_detail,2020,8,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,1777984.0
expense_detail,2020,9,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,2406854.0
expense_detail,2020,10,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,3636965.0
expense_detail,2020,11,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,4025616.0
expense_detail,2020,12,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,9358174.0
expense_detail,2020,1,4. Cari Transferler,4. Cari Transferler,37077548.0
expense_detail,2020,2,4. Cari Transferler,4. Cari Transferler,37193370.0
expense_detail,2020,3,4. Cari Transferler,4. Cari Transferler,39465569.0
expense_detail,2020,4,4. Cari Transferler,4. Cari Transferler,51485461.0
expense_detail,2020,5,4. Cari Transferler,4. Cari Transferler,35422219.0
expense_detail,2020,6,4. Cari Transferler,4. Cari Transferler,38484930.0
expense_detail,2020,7,4. Cari Transferler,4. Cari Transferler,58865107.0
expense_detail,2020,8,4. Cari Transferler,4. Cari Transferler,30658934.0
expense_detail,2020,9,4. Cari Transferler,4. Cari Transferler,44605022.0
expense_detail,2020,10,4. Cari Transferler,4. Cari Transferler,38088514.0
expense_detail,2020,11,4. Cari Transferler,4. Cari Transferler,34109852.0
expense_detail,2020,12,4. Cari Transferler,4. Cari Transferler,52606185.0
